date,flow_windsor,storage,shortfall_london,restrictions
2094-05-18,1958,202828,0,0
2094-05-19,1914,202724,0,0
2094-05-20,1872,202512,0,0
2094-05-21,1816,202198,0,0
2094-05-22,1748,201775,0,0
2094-05-23,1685,201234,0,0
2094-05-24,1625,200583,0,0
2094-05-25,1570,199831,0,0
2094-05-26,1517,198985,0,0
2094-05-27,1467,198049,0,0
2094-05-28,1421,197030,0,0
2094-05-29,1376,195932,0,0
2094-05-30,1335,194760,0,0
2094-05-31,1313,193519,0,0
2094-06-01,1304,192346,0,0
2094-06-02,1290,191117,0,0
2094-06-03,1274,189832,0,0
2094-06-04,1250,188507,0,0
2094-06-05,1221,187138,0,0
2094-06-06,1189,185727,0,1
2094-06-07,1154,184933,0,1
2094-06-08,1119,184095,0,1
2094-06-09,1084,183213,0,1
2094-06-10,1051,182285,0,1
2094-06-11,1018,181313,0,1
2094-06-12,987,180297,0,1
2094-06-13,956,179241,0,1
2094-06-14,927,178143,0,1
2094-06-15,899,177005,0,1
2094-06-16,871,175829,0,1
2094-06-17,846,174614,0,1
2094-06-18,821,173361,0,1
2094-06-19,922,172073,0,2
2094-06-20,900,171073,0,2
2094-06-21,878,170040,0,2
2094-06-22,856,168974,0,2
2094-06-23,836,167875,0,2
2094-06-24,815,166747,0,2
2094-06-25,796,165588,0,2
2094-06-26,777,164401,0,2
2094-06-27,758,163185,0,2
2094-06-28,740,161942,0,2
2094-06-29,685,160672,0,2
2094-06-30,650,159339,0,2
2094-07-01,632,157963,0,2
2094-07-02,615,156490,0,2
2094-07-03,600,154978,0,2
2094-07-04,585,153422,0,2
2094-07-05,583,151866,0,2
2094-07-06,590,150298,0,2
2094-07-07,595,148730,0,2
2094-07-08,590,147162,0,2
2094-07-09,577,145594,0,2
2094-07-10,564,144026,0,2
2094-07-11,554,142458,0,2
2094-07-12,541,140890,0,2
2094-07-13,531,139322,0,2
2094-07-14,519,137754,0,2
2094-07-15,509,136186,0,2
2094-07-16,498,134618,0,2
2094-07-17,488,133050,0,2
2094-07-18,475,131482,0,2
2094-07-19,472,129914,0,2
2094-07-20,480,128346,0,2
2094-07-21,495,126783,0,2
2094-07-22,509,125237,0,2
2094-07-23,532,123699,0,2
2094-07-24,557,122163,0,2
2094-07-25,579,120624,0,2
2094-07-26,596,119080,0,2
2094-07-27,607,117531,0,2
2094-07-28,612,115977,0,2
2094-07-29,610,114418,0,2
2094-07-30,606,112854,0,3
2094-07-31,596,111403,0,3
2094-08-01,585,109952,0,3
2094-08-02,572,108437,0,3
2094-08-03,557,106922,0,3
2094-08-04,542,105407,0,3
2094-08-05,527,103885,0,3
2094-08-06,512,102363,0,3
2094-08-07,498,100841,0,3
2094-08-08,484,99319,0,3
2094-08-09,473,97797,0,3
2094-08-10,470,96275,0,3
2094-08-11,458,94753,0,3
2094-08-12,456,93231,0,3
2094-08-13,449,91709,0,3
2094-08-14,439,90187,0,3
2094-08-15,429,88740,0,3
2094-08-16,430,87293,0,3
2094-08-17,537,85846,0,3
2094-08-18,553,84469,0,3
2094-08-19,565,83124,0,3
2094-08-20,587,81797,0,3
2094-08-21,752,80472,0,3
2094-08-22,874,79280,0,3
2094-08-23,920,78177,0,3
2094-08-24,939,77087,0,3
2094-08-25,940,75986,0,3
2094-08-26,913,74860,0,3
2094-08-27,863,73682,0,3
2094-08-28,801,72434,0,3
2094-08-29,735,71162,0,3
2094-08-30,671,69839,0,3
2094-08-31,632,68422,0,3
2094-09-01,603,66989,0,3
2094-09-02,563,65510,23,3
2094-09-03,533,64089,42,3
2094-09-04,506,62632,10,3
2094-09-05,507,61172,12,3
2094-09-06,465,59712,14,3
2094-09-07,449,58252,16,3
2094-09-08,433,56792,18,3
2094-09-09,418,55332,20,3
2094-09-10,405,53872,21,3
2094-09-11,396,52412,23,3
2094-09-12,396,50952,16,3
2094-09-13,396,49492,0,3
2094-09-14,539,48032,798,4
2094-09-15,885,48032,133,4
2094-09-16,877,48032,67,4
2094-09-17,1335,48032,0,4
2094-09-18,1590,48390,0,4
2094-09-19,1647,48914,0,3
2094-09-20,1591,48917,117,3
2094-09-21,1454,48917,291,3
2094-09-22,1349,48917,385,3
2094-09-23,1236,48917,509,3
2094-09-24,1142,48917,509,3
2094-09-25,1086,48917,509,3
2094-09-26,1065,48917,512,3
2094-09-27,957,48917,640,3
2094-09-28,957,48917,669,3
2094-09-29,977,48917,658,3
2094-09-30,1133,48917,357,3
2094-10-01,1356,48917,31,3
2094-10-02,1521,48917,0,3
2094-10-03,1622,49015,0,3
2094-10-04,1622,49170,0,3
2094-10-05,4042,49305,0,3
2094-10-06,10185,51867,0,3
2094-10-07,8897,55004,0,3
2094-10-08,7572,58141,0,3
2094-10-09,6282,61258,0,3
2094-10-10,5143,64090,0,3
2094-10-11,4310,66330,0,3
2094-10-12,3647,68406,0,3
2094-10-13,3118,70360,0,3
2094-10-14,2901,72223,0,3
2094-10-15,2645,73935,0,3
2094-10-16,2357,75323,0,3
2094-10-17,2172,76314,0,3
2094-10-18,2013,77098,0,3
2094-10-19,1949,77666,0,3
2094-10-20,1809,78476,0,3
2094-10-21,1701,79083,0,3
2094-10-22,3539,79558,0,3
2094-10-23,4929,82033,0,3
2094-10-24,4644,84872,0,3
2094-10-25,4060,87527,0,3
2094-10-26,3524,90013,0,3
2094-10-27,3076,92369,0,2
2094-10-28,2811,94527,0,2
2094-10-29,2649,96453,0,2
2094-10-30,2491,98139,0,2
2094-10-31,2207,99578,0,1
2094-11-01,2029,100590,0,1
2094-11-02,1873,101315,0,1
2094-11-03,1738,101812,0,1
2094-11-04,1619,102121,0,1
2094-11-05,1515,102265,0,1
2094-11-06,1424,102266,0,1
2094-11-07,1343,102143,0,1
2094-11-08,1277,101909,0,1
2094-11-09,1261,101546,0,1
2094-11-10,1277,101140,0,1
2094-11-11,3203,100675,0,1
2094-11-12,5051,101773,0,1
2094-11-13,4787,104318,0,1
2094-11-14,4132,106736,0,1
2094-11-15,4935,108998,0,1
2094-11-16,4671,111501,0,1
2094-11-17,4076,113902,0,0
2094-11-18,3512,115759,0,0
2094-11-19,3370,117496,0,0
2094-11-20,3101,119261,0,0
2094-11-21,2914,120931,0,0
2094-11-22,2809,122416,0,0
2094-11-23,2760,123822,0,0
2094-11-24,2760,125088,0,0
2094-11-25,3587,126347,0,0
2094-11-26,3808,128273,0,0
2094-11-27,3545,130238,0,0
2094-11-28,3184,132108,0,0
2094-11-29,2914,133814,0,0
2094-11-30,2766,135332,0,0
2094-12-01,2605,136665,0,0
2094-12-02,2397,137720,0,0
2094-12-03,2219,138478,0,0
2094-12-04,2065,138978,0,0
2094-12-05,1931,139252,0,0
2094-12-06,1814,139284,0,0
2094-12-07,1711,139102,0,0
2094-12-08,1622,138729,0,0
2094-12-09,1556,138190,0,0
2094-12-10,3155,137527,0,0
2094-12-11,4417,138163,0,0
2094-12-12,4230,140114,0,0
2094-12-13,5113,141947,0,0
2094-12-14,4866,144138,0,0
2094-12-15,4562,146201,0,0
2094-12-16,4299,148227,0,0
2094-12-17,4106,150221,0,0
2094-12-18,5117,152198,0,0
2094-12-19,5057,154689,0,0
2094-12-20,4621,157067,0,0
2094-12-21,4175,159208,0,0
2094-12-22,3787,161169,0,0
2094-12-23,3463,162997,0,0
2094-12-24,3189,164688,0,0
2094-12-25,2950,165657,0,0
2094-12-26,2743,166566,0,0
2094-12-27,2563,167426,0,0
2094-12-28,2416,168246,0,0
2094-12-29,2343,169032,0,0
2094-12-30,2276,169631,0,0
2094-12-31,2217,170041,0,0
2095-01-01,2162,170061,0,0
2095-01-02,2114,170291,0,0
2095-01-03,2051,170400,0,0
2095-01-04,1973,170379,0,0
2095-01-05,1901,170220,0,0
2095-01-06,1834,169935,0,0
2095-01-07,1771,169533,0,0
2095-01-08,1712,169022,0,0
2095-01-09,1655,168411,0,0
2095-01-10,1602,167703,0,0
2095-01-11,1552,166906,0,0
2095-01-12,1505,166026,0,0
2095-01-13,2249,165067,0,0
2095-01-14,3311,164891,0,0
2095-01-15,3641,165480,0,0
2095-01-16,3453,166928,0,0
2095-01-17,3453,168215,0,0
2095-01-18,3599,169743,0,0
2095-01-19,4106,171445,0,0
2095-01-20,3998,173592,0,0
2095-01-21,3652,175643,0,0
2095-01-22,3282,176865,0,0
2095-01-23,2949,177968,0,0
2095-01-24,2961,178267,0,0
2095-01-25,2870,178623,0,0
2095-01-26,2877,178938,0,0
2095-01-27,2785,179292,0,0
2095-01-28,3262,179606,0,0
2095-01-29,3597,180121,0,0
2095-01-30,3498,180727,0,0
2095-01-31,3234,181240,0,0
2095-02-01,5057,181646,0,0
2095-02-02,5326,182840,0,0
2095-02-03,4884,183908,0,0
2095-02-04,4389,184750,0,0
2095-02-05,5188,185414,0,0
2095-02-06,5093,186584,0,0
2095-02-07,4696,187595,0,0
2095-02-08,4292,188404,0,0
2095-02-09,3937,189055,0,0
2095-02-10,3632,189588,0,0
2095-02-11,3378,190031,0,0
2095-02-12,3155,190405,0,0
2095-02-13,2957,190723,0,0
2095-02-14,2784,190995,0,0
2095-02-15,2645,191228,0,0
2095-02-16,3095,191433,0,0
2095-02-17,3292,191800,0,0
2095-02-18,6991,192173,0,0
2095-02-19,7155,193389,0,0
2095-02-20,6536,194605,0,0
2095-02-21,5897,195773,0,0
2095-02-22,5781,196685,0,0
2095-02-23,5638,197641,0,0
2095-02-24,5244,198571,0,0
2095-02-25,4838,199342,0,0
2095-02-26,4477,199973,0,0
2095-02-27,4167,200496,0,0
2095-02-28,3915,200934,0,0
2095-03-01,3686,201310,0,0
2095-03-02,3483,201668,0,0
2095-03-03,3301,201980,0,0
2095-03-04,3137,202254,0,0
2095-03-05,2990,202494,0,0
2095-03-06,2858,202706,0,0
2095-03-07,2736,202828,0,0
2095-03-08,2630,202828,0,0
2095-03-09,3033,202828,0,0
2095-03-10,3285,202828,0,0
2095-03-11,3707,202828,0,0
2095-03-12,3783,202828,0,0
2095-03-13,3644,202828,0,0
2095-03-14,3444,202828,0,0
2095-03-15,3282,202828,0,0
2095-03-16,3117,202828,0,0
2095-03-17,2957,202828,0,0
2095-03-18,2808,202828,0,0
2095-03-19,2726,202828,0,0
2095-03-20,2640,202828,0,0
2095-03-21,2540,202828,0,0
2095-03-22,2438,202828,0,0
2095-03-23,2338,202828,0,0
2095-03-24,2244,202828,0,0
2095-03-25,2315,202828,0,0
2095-03-26,2538,202828,0,0
2095-03-27,2718,202828,0,0
2095-03-28,2799,202828,0,0
2095-03-29,2847,202828,0,0
2095-03-30,3502,202828,0,0
2095-03-31,4141,202828,0,0
2095-04-01,4205,202828,0,0
2095-04-02,3956,202828,0,0
2095-04-03,3649,202828,0,0
2095-04-04,3364,202828,0,0
2095-04-05,3111,202828,0,0
2095-04-06,2894,202828,0,0
2095-04-07,2708,202828,0,0
2095-04-08,2546,202828,0,0
2095-04-09,2401,202828,0,0
2095-04-10,2274,202828,0,0
2095-04-11,2159,202828,0,0
2095-04-12,2057,202828,0,0
2095-04-13,1981,202828,0,0
2095-04-14,1934,202828,0,0
2095-04-15,1893,202717,0,0
2095-04-16,1854,202506,0,0
2095-04-17,1854,202204,0,0
2095-04-18,2030,201857,0,0
2095-04-19,2147,201579,0,0
2095-04-20,2206,201398,0,0
2095-04-21,2181,201333,0,0
2095-04-22,2134,201317,0,0
2095-04-23,2052,201303,0,0
2095-04-24,2006,201231,0,0
2095-04-25,1962,201114,0,0
2095-04-26,2110,200925,0,0
2095-04-27,2576,200853,0,0
2095-04-28,2698,201299,0,0
2095-04-29,2601,201715,0,0
2095-04-30,2561,202058,0,0
2095-05-01,2371,202336,0,0
2095-05-02,2192,202464,0,0
2095-05-03,2038,202552,0,0
2095-05-04,1966,202608,0,0
2095-05-05,1900,202571,0,0
2095-05-06,1831,202401,0,0
2095-05-07,1739,202094,0,0
2095-05-08,1654,201629,0,0
2095-05-09,1580,201019,0,0
2095-05-10,1549,200276,0,0
2095-05-11,1549,199456,0,0
2095-05-12,1808,198695,0,0
2095-05-13,2020,198073,0,0
2095-05-14,2050,197643,0,0
2095-05-15,2045,197219,0,0
2095-05-16,2002,196884,0,0
2095-05-17,1948,196587,0,0
2095-05-18,1869,196282,0,0
2095-05-19,1767,195910,0,0
2095-05-20,1674,195425,0,0
2095-05-21,1593,194818,0,0
2095-05-22,1521,194093,0,0
2095-05-23,1455,193254,0,0
2095-05-24,1394,192405,0,0
2095-05-25,1339,191453,0,0
2095-05-26,1292,190406,0,0
2095-05-27,1249,189276,0,0
2095-05-28,1209,188069,0,0
2095-05-29,1170,186787,0,1
2095-05-30,1133,186084,0,1
2095-05-31,1096,185317,0,1
2095-06-01,1060,184487,0,1
2095-06-02,1026,183589,0,1
2095-06-03,1005,182621,0,1
2095-06-04,992,181621,0,1
2095-06-05,992,180588,0,1
2095-06-06,1012,179550,0,1
2095-06-07,1056,178496,0,1
2095-06-08,4640,177447,0,1
2095-06-09,6362,179005,0,1
2095-06-10,5646,181822,0,1
2095-06-11,4934,184419,0,1
2095-06-12,4352,186893,0,0
2095-06-13,3781,188843,0,0
2095-06-14,3283,190661,0,0
2095-06-15,2978,192369,0,0
2095-06-16,2800,193933,0,0
2095-06-17,2235,195246,0,0
2095-06-18,1994,195854,0,0
2095-06-19,1795,195924,0,0
2095-06-20,1702,195945,0,0
2095-06-21,1621,195776,0,0
2095-06-22,1551,195405,0,0
2095-06-23,1489,194857,0,0
2095-06-24,1434,194153,0,0
2095-06-25,1359,193309,0,0
2095-06-26,1286,192317,0,0
2095-06-27,1220,191185,0,0
2095-06-28,1160,189927,0,0
2095-06-29,1107,188558,0,0
2095-06-30,1059,187188,0,0
2095-07-01,1016,185727,0,0
2095-07-02,977,184086,0,0
2095-07-03,956,182350,0,0
2095-07-04,956,180575,0,0
2095-07-05,971,178780,0,0
2095-07-06,989,176961,0,0
2095-07-07,1050,175117,0,0
2095-07-08,1398,173387,0,0
2095-07-09,1820,172244,0,1
2095-07-10,2006,172439,0,0
2095-07-11,2027,171971,0,0
2095-07-12,2018,171519,0,0
2095-07-13,1960,170995,0,0
2095-07-14,1868,170460,0,0
2095-07-15,1757,169958,0,0
2095-07-16,1662,169391,0,0
2095-07-17,1644,168740,0,0
2095-07-18,1655,168121,0,0
2095-07-19,1655,167461,0,0
2095-07-20,1617,166739,0,0
2095-07-21,1542,165938,0,0
2095-07-22,1458,165036,0,0
2095-07-23,1373,164033,0,0
2095-07-24,1292,162925,0,0
2095-07-25,1218,161712,0,1
2095-07-26,1152,161085,0,1
2095-07-27,1092,160360,0,1
2095-07-28,1159,159541,0,1
2095-07-29,1475,158961,0,1
2095-07-30,1854,158880,0,0
2095-07-31,2055,158306,0,0
2095-08-01,2055,157860,0,0
2095-08-02,2001,157324,0,0
2095-08-03,1902,156798,0,0
2095-08-04,1760,156295,0,0
2095-08-05,1631,155715,0,0
2095-08-06,1518,155022,0,0
2095-08-07,1417,154204,0,0
2095-08-08,1331,153253,0,0
2095-08-09,1251,152173,0,0
2095-08-10,1183,150968,0,1
2095-08-11,1122,150340,0,1
2095-08-12,1067,149606,0,1
2095-08-13,1017,148773,0,1
2095-08-14,971,147848,0,1
2095-08-15,930,146839,0,1
2095-08-16,892,145754,0,1
2095-08-17,857,144597,0,1
2095-08-18,826,143376,0,1
2095-08-19,796,142095,0,1
2095-08-20,769,140759,0,1
2095-08-21,744,139372,0,1
2095-08-22,721,137941,0,1
2095-08-23,699,136467,0,1
2095-08-24,802,134955,0,2
2095-08-25,783,133724,0,2
2095-08-26,763,132460,0,2
2095-08-27,745,131162,0,2
2095-08-28,728,129833,0,2
2095-08-29,709,128476,0,2
2095-08-30,750,127122,0,2
2095-08-31,849,125828,0,2
2095-09-01,1049,124705,0,2
2095-09-02,1303,123978,0,2
2095-09-03,1515,123553,0,2
2095-09-04,1614,123311,0,2
2095-09-05,1631,123115,0,2
2095-09-06,1568,122877,0,2
2095-09-07,1503,122520,0,2
2095-09-08,1446,122126,0,2
2095-09-09,1391,121745,0,2
2095-09-10,1332,121345,0,2
2095-09-11,1273,120901,0,2
2095-09-12,1098,120399,0,2
2095-09-13,1017,119715,0,2
2095-09-14,988,118938,0,2
2095-09-15,934,118115,0,2
2095-09-16,896,117218,0,2
2095-09-17,862,116261,0,2
2095-09-18,839,115248,0,2
2095-09-19,800,114186,0,2
2095-09-20,773,113063,0,2
2095-09-21,755,111889,0,2
2095-09-22,711,110674,0,2
2095-09-23,687,109393,0,2
2095-09-24,663,108069,0,2
2095-09-25,648,106704,0,2
2095-09-26,619,105309,0,2
2095-09-27,607,103870,0,2
2095-09-28,596,102404,0,3
2095-09-29,566,100978,0,3
2095-09-30,550,99502,0,3
2095-10-01,537,97978,0,3
2095-10-02,526,96466,0,3
2095-10-03,785,94954,0,3
2095-10-04,1062,93915,0,3
2095-10-05,1426,93435,0,3
2095-10-06,1967,93378,0,3
2095-10-07,2096,93988,0,3
2095-10-08,2064,94656,0,3
2095-10-09,1807,95125,0,3
2095-10-10,1730,95183,0,3
2095-10-11,1468,95114,0,3
2095-10-12,1263,94928,0,3
2095-10-13,1199,94617,0,3
2095-10-14,1142,94274,0,3
2095-10-15,1091,93875,0,3
2095-10-16,1045,93406,0,3
2095-10-17,1005,92862,0,3
2095-10-18,951,92244,0,3
2095-10-19,899,91532,0,3
2095-10-20,852,90732,0,3
2095-10-21,810,89849,0,3
2095-10-22,762,88889,0,3
2095-10-23,728,87849,0,3
2095-10-24,697,86747,0,3
2095-10-25,669,85588,0,3
2095-10-26,643,84379,0,3
2095-10-27,620,83121,0,3
2095-10-28,577,81819,0,3
2095-10-29,541,80455,0,3
2095-10-30,573,79053,0,3
2095-10-31,560,77714,0,3
2095-11-01,681,76385,0,3
2095-11-02,805,75206,0,3
2095-11-03,931,74161,0,3
2095-11-04,1027,73262,0,3
2095-11-05,1108,72470,0,3
2095-11-06,1121,71732,0,3
2095-11-07,1131,70966,0,3
2095-11-08,1118,70147,0,3
2095-11-09,1004,69271,0,3
2095-11-10,910,68244,0,3
2095-11-11,871,67142,0,3
2095-11-12,3952,66060,0,3
2095-11-13,8508,67501,0,3
2095-11-14,8481,70601,0,3
2095-11-15,11298,73701,0,3
2095-11-16,9397,76801,0,3
2095-11-17,7554,79901,0,3
2095-11-18,6592,82451,0,3
2095-11-19,6161,84842,0,2
2095-11-20,5299,87190,0,2
2095-11-21,4483,89361,0,2
2095-11-22,3810,91366,0,2
2095-11-23,7742,93242,0,2
2095-11-24,8044,95843,0,1
2095-11-25,6851,98441,0,1
2095-11-26,6336,100907,0,1
2095-11-27,5505,103389,0,1
2095-11-28,5135,105649,0,1
2095-11-29,4587,107912,0,1
2095-11-30,4909,110017,0,1
2095-12-01,4591,112283,0,0
2095-12-02,5504,114307,0,0
2095-12-03,5718,116681,0,0
2095-12-04,5222,119135,0,0
2095-12-05,4703,121366,0,0
2095-12-06,4221,123420,0,0
2095-12-07,5490,125325,0,0
2095-12-08,5401,127676,0,0
2095-12-09,4894,129896,0,0
2095-12-10,6123,131935,0,0
2095-12-11,8175,134426,0,0
2095-12-12,7734,136917,0,0
2095-12-13,6934,139408,0,0
2095-12-14,6229,141899,0,0
2095-12-15,5640,144261,0,0
2095-12-16,5155,146423,0,0
2095-12-17,4914,148436,0,0
2095-12-18,5406,150418,0,0
2095-12-19,5455,152708,0,0
2095-12-20,5152,154978,0,0
2095-12-21,5063,157084,0,0
2095-12-22,4803,159179,0,0
2095-12-23,4510,161154,0,0
2095-12-24,4238,163018,0,0
2095-12-25,4015,164792,0,0
2095-12-26,3809,166500,0,0
2095-12-27,3619,168150,0,0
2095-12-28,3447,169751,0,0
2095-12-29,3708,171310,0,0
2095-12-30,3752,173050,0,0
2095-12-31,3635,174757,0,0
2096-01-01,3467,176162,0,0
2096-01-02,3520,177867,0,0
2096-01-03,7197,179597,0,0
2096-01-04,13127,181924,0,0
2096-01-05,11558,184517,0,0
2096-01-06,10055,187110,0,0
2096-01-07,8775,189703,0,0
2096-01-08,8447,192296,0,0
2096-01-09,8146,194889,0,0
2096-01-10,8090,197197,0,0
2096-01-11,8860,199103,0,0
2096-01-12,10605,201009,0,0
2096-01-13,9656,202806,0,0
2096-01-14,9026,202828,0,0
2096-01-15,8205,202828,0,0
2096-01-16,8859,202828,0,0
2096-01-17,9275,202828,0,0
2096-01-18,11166,202828,0,0
2096-01-19,10236,202828,0,0
2096-01-20,10192,202828,0,0
2096-01-21,9363,202828,0,0
2096-01-22,8594,202828,0,0
2096-01-23,11340,202828,0,0
2096-01-24,18597,202828,0,0
2096-01-25,16525,202828,0,0
2096-01-26,14711,202828,0,0
2096-01-27,13233,202828,0,0
2096-01-28,12015,202828,0,0
2096-01-29,11013,202828,0,0
2096-01-30,10166,202828,0,0
2096-01-31,9453,202828,0,0
2096-02-01,9554,202828,0,0
2096-02-02,9030,202828,0,0
2096-02-03,10289,202828,0,0
2096-02-04,9704,202828,0,0
2096-02-05,11361,202828,0,0
2096-02-06,12389,202828,0,0
2096-02-07,11466,202828,0,0
2096-02-08,10611,202828,0,0
2096-02-09,10032,202828,0,0
2096-02-10,9393,202828,0,0
2096-02-11,9823,202828,0,0
2096-02-12,9315,202828,0,0
2096-02-13,15033,202828,0,0
2096-02-14,17409,202828,0,0
2096-02-15,15811,202828,0,0
2096-02-16,18808,202828,0,0
2096-02-17,17108,202828,0,0
2096-02-18,15639,202828,0,0
2096-02-19,16692,202828,0,0
2096-02-20,15406,202828,0,0
2096-02-21,16347,202828,0,0
2096-02-22,20338,202828,0,0
2096-02-23,18655,202828,0,0
2096-02-24,17151,202828,0,0
2096-02-25,16625,202828,0,0
2096-02-26,15570,202828,0,0
2096-02-27,18497,202828,0,0
2096-02-28,17195,202828,0,0
2096-02-29,17624,202828,0,0
2096-03-01,19120,202828,0,0
2096-03-02,19119,202828,0,0
2096-03-03,18058,202828,0,0
2096-03-04,16831,202828,0,0
2096-03-05,15769,202828,0,0
2096-03-06,14852,202828,0,0
2096-03-07,14058,202828,0,0
2096-03-08,13358,202828,0,0
2096-03-09,12728,202828,0,0
2096-03-10,12166,202828,0,0
2096-03-11,11674,202828,0,0
2096-03-12,11198,202828,0,0
2096-03-13,10758,202828,0,0
2096-03-14,10352,202828,0,0
2096-03-15,9971,202828,0,0
2096-03-16,9617,202828,0,0
2096-03-17,9281,202828,0,0
2096-03-18,8961,202828,0,0
2096-03-19,8659,202828,0,0
2096-03-20,8375,202828,0,0
2096-03-21,8099,202828,0,0
2096-03-22,7834,202828,0,0
2096-03-23,8811,202828,0,0
2096-03-24,8589,202828,0,0
2096-03-25,8630,202828,0,0
2096-03-26,8285,202828,0,0
2096-03-27,7918,202828,0,0
2096-03-28,7579,202828,0,0
2096-03-29,7413,202828,0,0
2096-03-30,7251,202828,0,0
2096-03-31,6978,202828,0,0
2096-04-01,6703,202828,0,0
2096-04-02,6447,202828,0,0
2096-04-03,6208,202828,0,0
2096-04-04,5984,202828,0,0
2096-04-05,5772,202828,0,0
2096-04-06,5572,202828,0,0
2096-04-07,5385,202828,0,0
2096-04-08,5241,202828,0,0
2096-04-09,5075,202828,0,0
2096-04-10,5678,202828,0,0
2096-04-11,5765,202828,0,0
2096-04-12,5571,202828,0,0
2096-04-13,5326,202828,0,0
2096-04-14,5091,202828,0,0
2096-04-15,4874,202828,0,0
2096-04-16,4675,202828,0,0
2096-04-17,4493,202828,0,0
2096-04-18,4324,202828,0,0
2096-04-19,4165,202828,0,0
2096-04-20,5628,202828,0,0
2096-04-21,5780,202828,0,0
2096-04-22,5433,202828,0,0
2096-04-23,6062,202828,0,0
2096-04-24,6300,202828,0,0
2096-04-25,5940,202828,0,0
2096-04-26,6007,202828,0,0
2096-04-27,5678,202828,0,0
2096-04-28,5285,202828,0,0
2096-04-29,4929,202828,0,0
2096-04-30,4619,202828,0,0
2096-05-01,4345,202828,0,0
2096-05-02,4193,202828,0,0
2096-05-03,4915,202828,0,0
2096-05-04,6063,202828,0,0
2096-05-05,5981,202828,0,0
2096-05-06,5633,202828,0,0
2096-05-07,5251,202828,0,0
2096-05-08,4908,202828,0,0
2096-05-09,4608,202828,0,0
2096-05-10,4345,202828,0,0
2096-05-11,4115,202828,0,0
2096-05-12,3909,202828,0,0
2096-05-13,3727,202828,0,0
2096-05-14,3560,202828,0,0
2096-05-15,3411,202828,0,0
2096-05-16,3272,202828,0,0
2096-05-17,3145,202828,0,0
2096-05-18,3112,202828,0,0
2096-05-19,3184,202828,0,0
2096-05-20,3167,202828,0,0
2096-05-21,3689,202828,0,0
2096-05-22,4769,202828,0,0
2096-05-23,4902,202828,0,0
2096-05-24,4636,202828,0,0
2096-05-25,4313,202828,0,0
2096-05-26,4017,202828,0,0
2096-05-27,3758,202828,0,0
2096-05-28,3532,202828,0,0
2096-05-29,3335,202828,0,0
2096-05-30,3161,202828,0,0
2096-05-31,3005,202828,0,0
2096-06-01,2857,202828,0,0
2096-06-02,2730,202828,0,0
2096-06-03,2682,202828,0,0
2096-06-04,2624,202828,0,0
2096-06-05,2545,202828,0,0
2096-06-06,2455,202828,0,0
2096-06-07,2365,202828,0,0
2096-06-08,2277,202821,0,0
2096-06-09,3227,202799,0,0
2096-06-10,3851,202828,0,0
2096-06-11,3852,202828,0,0
2096-06-12,3634,202828,0,0
2096-06-13,3382,202828,0,0
2096-06-14,3148,202828,0,0
2096-06-15,2942,202828,0,0
2096-06-16,2763,202828,0,0
2096-06-17,2605,202828,0,0
2096-06-18,2464,202828,0,0
2096-06-19,2487,202828,0,0
2096-06-20,2687,202828,0,0
2096-06-21,2781,202828,0,0
2096-06-22,2746,202828,0,0
2096-06-23,2642,202828,0,0
2096-06-24,2519,202828,0,0
2096-06-25,2395,202828,0,0
2096-06-26,2280,202828,0,0
2096-06-27,2174,202828,0,0
2096-06-28,2076,202828,0,0
2096-06-29,2029,202821,0,0
2096-06-30,1985,202713,0,0
2096-07-01,1943,202410,0,0
2096-07-02,1903,201996,0,0
2096-07-03,1837,201494,0,0
2096-07-04,1776,200882,0,0
2096-07-05,1720,200167,0,0
2096-07-06,1665,199357,0,0
2096-07-07,1613,198457,0,0
2096-07-08,1563,197473,0,0
2096-07-09,1514,196407,0,0
2096-07-10,1470,195265,0,0
2096-07-11,1441,194052,0,0
2096-07-12,1413,192788,0,0
2096-07-13,1386,191469,0,0
2096-07-14,1355,190098,0,0
2096-07-15,1319,188675,0,0
2096-07-16,1284,187199,0,0
2096-07-17,1244,185672,0,0
2096-07-18,1207,184091,0,0
2096-07-19,1170,182461,0,0
2096-07-20,1133,180782,0,0
2096-07-21,1099,179155,0,0
2096-07-22,1049,177482,0,0
2096-07-23,1195,175858,0,0
2096-07-24,1398,174336,0,0
2096-07-25,1530,173041,0,0
2096-07-26,1603,171853,0,0
2096-07-27,1603,170696,0,0
2096-07-28,1579,169533,0,0
2096-07-29,1541,168438,0,0
2096-07-30,1499,167373,0,0
2096-07-31,1458,166308,0,0
2096-08-01,1398,165209,0,0
2096-08-02,1331,164066,0,0
2096-08-03,1270,162842,0,0
2096-08-04,1215,161537,0,0
2096-08-05,1165,160151,0,0
2096-08-06,1118,158687,0,0
2096-08-07,1076,157146,0,0
2096-08-08,1036,155535,0,0
2096-08-09,999,153857,0,0
2096-08-10,965,152115,0,0
2096-08-11,932,150315,0,0
2096-08-12,903,148459,0,1
2096-08-13,874,147243,0,1
2096-08-14,846,145980,0,1
2096-08-15,819,144673,0,1
2096-08-16,795,143323,0,1
2096-08-17,772,141934,0,1
2096-08-18,748,140508,0,1
2096-08-19,727,139045,0,1
2096-08-20,706,137549,0,1
2096-08-21,810,136020,0,2
2096-08-22,789,134777,0,2
2096-08-23,771,133502,0,2
2096-08-24,753,132199,0,2
2096-08-25,736,130868,0,2
2096-08-26,691,129511,0,2
